Team,Season,Score,Numot,Fgm,Fga,Fgm3,Fga3,Ftm,Fta,Or,Dr,Ast,To,Stl,Blk,Pf,Scorediff,Win,Loss,Count
Incarnate Word,2014,76.8,0.066666667,26.6,57.53333333,6.933333333,18.66666667,16.66666667,23.73333333,10.86666667,24.6,14.13333333,13.06666667,6.666666667,3.6,19.46666667,2.266666667,0.6,0.4,15
Indiana,2014,72.25,0.03125,24.375,54.40625,5.5,16,18,24.65625,12.375,26.40625,11.5,15.0625,5.9375,4.3125,18.34375,4.6875,0.53125,0.46875,32
Indiana St,2014,69.93548387,0,23.4516129,52.4516129,6.419354839,18.64516129,16.61290323,22.96774194,8.741935484,24.41935484,12.5483871,11.41935484,5.741935484,3.580645161,19.09677419,2.806451613,0.677419355,0.322580645,31
Iona,2014,83.5,0.03125,28.59375,58.75,10.3125,26.0625,16,22.5,8.75,24.3125,17.375,10.53125,6.625,3.6875,17.6875,6.28125,0.6875,0.3125,32
Iowa,2014,82,0.09375,27.96875,60.1875,5.84375,16.5625,20.21875,27.59375,13.71875,26.9375,16.1875,11.375,7.25,5.0625,17.96875,11.90625,0.625,0.375,32
Iowa St,2014,82.87878788,0.151515152,29.27272727,62.09090909,8.303030303,23.66666667,16.03030303,23.09090909,10.21212121,28.57575758,18.54545455,10.54545455,6.03030303,2.939393939,17.42424242,8.96969697,0.787878788,0.212121212,33
Jackson St,2014,65.83870968,0.064516129,22.93548387,55.06451613,3.903225806,13.32258065,16.06451613,22.19354839,11.83870968,23.38709677,9.548387097,14.93548387,5.935483871,3.225806452,22.83870968,-2.903225806,0.35483871,0.64516129,31
Jacksonville,2014,72.92857143,0,24.96428571,57.25,6.107142857,18.21428571,16.89285714,24.14285714,12,21.60714286,12.75,13.57142857,7.178571429,3.357142857,19.10714286,-7,0.357142857,0.642857143,28
Jacksonville St,2014,63.82758621,0,21.79310345,53,5.551724138,17.5862069,14.68965517,21.93103448,10.96551724,19.17241379,11.5862069,11.06896552,6.448275862,3.482758621,19.37931034,-6.827586207,0.275862069,0.724137931,29
James Madison,2014,63.25806452,0.032258065,20.90322581,51.06451613,4.870967742,17.83870968,16.58064516,24.19354839,10.12903226,23.61290323,8.774193548,12.22580645,5.870967742,3.096774194,19.58064516,-5.451612903,0.35483871,0.64516129,31
Kansas,2014,79.60606061,0.060606061,27.39393939,55.33333333,5.575757576,16.15151515,19.24242424,27.06060606,11.78787879,26.33333333,15.12121212,13.18181818,5.848484848,5.666666667,21.09090909,9.151515152,0.727272727,0.272727273,33
Kansas St,2014,69.71875,0.09375,24.34375,55.84375,6.03125,18.03125,15,22.78125,12.40625,23.59375,15.46875,12.3125,6.1875,2.96875,21.6875,4,0.625,0.375,32
Kennesaw,2014,63.82758621,0,22.31034483,53.51724138,5.862068966,17.24137931,13.34482759,20.48275862,10.89655172,21.75862069,10.72413793,16.31034483,5.482758621,2.862068966,21.89655172,-12.10344828,0.137931034,0.862068966,29
Kent,2014,69.16129032,0.064516129,23.67741935,55.41935484,7.35483871,20.93548387,14.4516129,20.48387097,10.5483871,22.61290323,11.35483871,12.22580645,5.935483871,3.387096774,20.90322581,0.129032258,0.483870968,0.516129032,31
Kentucky,2014,75.91176471,0.088235294,25.17647059,55.79411765,5.088235294,15.64705882,20.47058824,30,14.64705882,26.5,11.5,12.20588235,4.764705882,6.235294118,19,9.264705882,0.705882353,0.294117647,34
LSU,2014,75.0625,0.09375,27.125,61.125,6.71875,19.6875,14.09375,21.0625,13.34375,26.3125,14.1875,13.78125,7.71875,5.9375,19.0625,3.8125,0.59375,0.40625,32
La Salle,2014,67.74193548,0.129032258,23.22580645,56.22580645,5.709677419,17.5483871,15.58064516,22,11.93548387,23.5483871,12.41935484,11.61290323,5.580645161,3.419354839,15.96774194,-0.64516129,0.483870968,0.516129032,31
Lafayette,2014,71.1,0.066666667,25.13333333,53.66666667,7.333333333,18.46666667,13.5,17.86666667,8.433333333,21.46666667,12.8,12.5,5.166666667,2.1,17.8,-4.266666667,0.333333333,0.666666667,30
Lamar,2014,66.7,0,23.7,54.26666667,3.233333333,10.5,16.06666667,21.6,9.266666667,22.23333333,12.03333333,14,5.333333333,2.866666667,18.46666667,-10.56666667,0.133333333,0.866666667,30
Lehigh,2014,66.28125,0.125,23.6875,54.875,6.21875,17.34375,12.6875,17.9375,8.75,24.59375,13,11.96875,4.96875,3.5,17.875,-2.6875,0.4375,0.5625,32
Liberty,2014,68.96551724,0,24.93103448,55.62068966,5.620689655,15.75862069,13.48275862,19.20689655,12.79310345,23.89655172,12.75862069,13.37931034,4.448275862,3.24137931,18.13793103,-2.793103448,0.275862069,0.724137931,29
Lipscomb,2014,75.44827586,0.068965517,24.03448276,55.75862069,9.172413793,25.82758621,18.20689655,26.68965517,9.379310345,23.13793103,13.68965517,12.51724138,6.793103448,1.862068966,22.13793103,-3.068965517,0.482758621,0.517241379,29
Long Beach St,2014,69.43333333,0.1,25.7,59,5.933333333,18.76666667,12.1,18.16666667,12.73333333,23.03333333,12.56666667,12.23333333,5.7,2.466666667,17.93333333,-1.266666667,0.433333333,0.566666667,30
Long Island,2014,71.72413793,0.034482759,24.37931034,57,7.517241379,21.75862069,15.44827586,21.55172414,11.20689655,23.31034483,14.06896552,12.79310345,4.310344828,2.275862069,17.55172414,-8.103448276,0.310344828,0.689655172,29
Longwood,2014,66.89285714,0,24.21428571,57.25,5.535714286,16.25,12.92857143,17.71428571,9.535714286,20.85714286,12.42857143,13,6.535714286,1.714285714,19.67857143,-14.75,0.142857143,0.857142857,28
Louisiana Tech,2014,80.27272727,0.03030303,27.54545455,60.96969697,7.666666667,23.24242424,17.51515152,26.18181818,12.75757576,26.3030303,15.75757576,11.48484848,9.060606061,4.818181818,18.93939394,14.6969697,0.787878788,0.212121212,33
Louisville,2014,82.11764706,0,28.91176471,61.02941176,8.058823529,21.70588235,16.23529412,24.64705882,13.70588235,24.17647059,15.67647059,10.29411765,10.11764706,4.617647059,19.5,21.14705882,0.852941176,0.147058824,34
Loy Marymount,2014,72.41935484,0.032258065,25.77419355,59.38709677,4.451612903,14.93548387,16.41935484,21.61290323,11.77419355,21.4516129,12.06451613,12.09677419,7,3.64516129,20.22580645,-4.516129032,0.387096774,0.612903226,31
Loyola MD,2014,64.48275862,0.103448276,22.24137931,54.34482759,4.827586207,15,15.17241379,22.72413793,10.79310345,20.24137931,11.10344828,12.10344828,8.034482759,4.172413793,19.34482759,-7.344827586,0.344827586,0.655172414,29
Loyola-Chicago,2014,65.22580645,0.129032258,22.96774194,50.03225806,5.967741935,17.06451613,13.32258065,19,8.193548387,21.96774194,12.87096774,13.25806452,5.419354839,2.516129032,19.77419355,-3.612903226,0.290322581,0.709677419,31
MA Lowell,2014,60.92592593,0.037037037,20.14814815,51.40740741,6.62962963,20.62962963,14,19.92592593,9.481481481,21.62962963,11.59259259,13.51851852,5.925925926,2.592592593,18.77777778,-9.185185185,0.333333333,0.666666667,27
MD E Shore,2014,65.67857143,0,21.5,54.42857143,6,18.67857143,16.67857143,23.03571429,11.71428571,20.35714286,10.96428571,12.42857143,6.357142857,1.964285714,19.53571429,-10.42857143,0.178571429,0.821428571,28
MS Valley St,2014,68.86206897,0,24.03448276,59.96551724,6.310344828,20.31034483,14.48275862,21.65517241,11.89655172,22.82758621,10.62068966,14.89655172,7.344827586,1.862068966,22.68965517,-12.72413793,0.206896552,0.793103448,29
MTSU,2014,68.4516129,0.064516129,23.80645161,53.41935484,5.290322581,15.4516129,15.5483871,23.58064516,11.83870968,24,12.58064516,12.61290323,7.096774194,4.741935484,20.16129032,5.548387097,0.709677419,0.290322581,31
Maine,2014,70.71428571,0.035714286,25.53571429,58.5,6.142857143,18.67857143,13.5,19.85714286,9,23.64285714,13.89285714,15.07142857,7.392857143,2.142857143,21.17857143,-12.85714286,0.178571429,0.821428571,28
Manhattan,2014,77.375,0.1875,25.15625,55.8125,6.40625,17.46875,20.65625,31.1875,12.75,24.84375,13.1875,14.15625,8.28125,6.09375,24.125,7.375,0.78125,0.21875,32
Marist,2014,68.35483871,0.129032258,22.87096774,56,6.483870968,18.70967742,16.12903226,22.58064516,10.77419355,23.32258065,11.03225806,12.38709677,6.516129032,3.935483871,18.80645161,-3.677419355,0.387096774,0.612903226,31
Marquette,2014,72.1875,0.25,25,56.25,4.8125,15,17.375,25.1875,11.84375,24.625,14.8125,11.96875,6.3125,3.125,19.71875,3.46875,0.53125,0.46875,32
Marshall,2014,69.19354839,0.064516129,24.12903226,58,5.741935484,19.70967742,15.19354839,24.61290323,12.90322581,23.35483871,10.93548387,13.12903226,6.225806452,3.64516129,19.96774194,-3.096774194,0.290322581,0.709677419,31
Maryland,2014,70.9375,0.09375,24.75,57.625,7.0625,20.625,14.375,21.15625,12,25.5,11.6875,12.75,6.3125,4.34375,19.8125,3.25,0.53125,0.46875,32
Massachusetts,2014,76.09375,0.03125,27.25,59.21875,5.4375,15.65625,16.15625,23.6875,12.1875,26.375,15.1875,13.53125,6.8125,5.53125,19.625,5.34375,0.75,0.25,32
McNeese St,2014,66.82758621,0.068965517,23.17241379,60,6.620689655,21.93103448,13.86206897,20.13793103,13.06896552,22.86206897,11.89655172,12.5862069,6.965517241,3.827586207,17.82758621,-9.137931034,0.310344828,0.689655172,29
Memphis,2014,76.83870968,0.064516129,28.03225806,59.03225806,5.387096774,16.06451613,15.38709677,23.58064516,12.67741935,24.70967742,17,13.38709677,8.64516129,4.774193548,18.03225806,6.677419355,0.709677419,0.290322581,31
Mercer,2014,77.19354839,0.322580645,26.64516129,57.12903226,8.258064516,21.25806452,15.64516129,21.29032258,10.96774194,25.4516129,15.83870968,12.19354839,6.193548387,4.193548387,19.09677419,9.741935484,0.741935484,0.258064516,31
Miami FL,2014,61.48484848,0.151515152,21.57575758,51.21212121,5.636363636,17.45454545,12.6969697,18.48484848,10.96969697,23.57575758,10.48484848,10.15151515,4.878787879,3.757575758,15.81818182,1.96969697,0.515151515,0.484848485,33
Miami OH,2014,65.33333333,0.066666667,23.3,53.13333333,4.766666667,15.86666667,13.96666667,18.5,7.966666667,22.5,12.56666667,13.6,8.5,2.266666667,17.43333333,-4.5,0.433333333,0.566666667,30
Michigan,2014,74.39393939,0.060606061,25.60606061,53.81818182,8.484848485,21.54545455,14.6969697,19.3030303,8.848484848,22.93939394,14.21212121,9.393939394,5.121212121,2.515151515,14.54545455,9.03030303,0.757575758,0.242424242,33
Michigan St,2014,75.94117647,0.088235294,27.26470588,57.44117647,8.058823529,20.58823529,13.35294118,19.26470588,11.05882353,26,17,11.44117647,6.941176471,4.823529412,18.88235294,10.61764706,0.764705882,0.235294118,34
Minnesota,2014,70.875,0.125,24.3125,54.28125,7.0625,19.96875,15.1875,20.6875,10.65625,23.71875,13.71875,11.9375,7.3125,4.15625,19.28125,3.0625,0.59375,0.40625,32
Mississippi,2014,75.21212121,0.090909091,25.33333333,60.6969697,7.818181818,23.06060606,16.72727273,24.03030303,12.96969697,23.72727273,12.51515152,11.18181818,7.454545455,5.515151515,19.42424242,2.484848485,0.575757576,0.424242424,33
Mississippi St,2014,67.6969697,0.060606061,23.78787879,53.81818182,4.666666667,15.21212121,15.45454545,23.3030303,9.848484848,23.06060606,12.15151515,13.90909091,7.727272727,2.666666667,17.27272727,-3.606060606,0.424242424,0.575757576,33
Missouri,2014,72.87878788,0.090909091,23.57575758,51.90909091,5.848484848,17.12121212,19.87878788,26.78787879,11.12121212,26.15151515,10.33333333,12.60606061,5,3.272727273,19.24242424,3.393939394,0.666666667,0.333333333,33
Missouri KC,2014,69.27586207,0,24.48275862,56.68965517,5.655172414,18.55172414,14.65517241,23.17241379,9.379310345,23.03448276,11.75862069,13,7,2.344827586,20.68965517,-7.068965517,0.344827586,0.655172414,29
Missouri St,2014,68.32258065,0.096774194,22.87096774,53.06451613,6.967741935,19.25806452,15.61290323,22.16129032,9.129032258,23.51612903,11.87096774,11.19354839,4.774193548,2.806451613,19.87096774,-0.322580645,0.612903226,0.387096774,31
Monmouth NJ,2014,69,0.09375,24.25,57.6875,5.53125,16.46875,14.96875,23.40625,12.90625,24.09375,12.0625,14.4375,6.9375,3,21.8125,-4.0625,0.34375,0.65625,32
Montana,2014,69.96428571,0.178571429,23.57142857,49.85714286,7.392857143,19.96428571,15.42857143,21.07142857,7.25,20.21428571,11.35714286,9.964285714,4.785714286,2.607142857,20.78571429,0.714285714,0.535714286,0.464285714,28
Montana St,2014,65.20689655,0.034482759,22.44827586,52.5862069,5.586206897,16.55172414,14.72413793,20.65517241,8.655172414,21.93103448,9.724137931,11.79310345,6.310344828,1.551724138,18.20689655,-4.862068966,0.413793103,0.586206897,29
Morehead St,2014,75.06451613,0.161290323,24.38709677,54.77419355,5.387096774,17.87096774,20.90322581,29.48387097,13.29032258,23.80645161,12.64516129,15.87096774,7.580645161,2.870967742,23.80645161,1.580645161,0.580645161,0.419354839,31
Morgan St,2014,71.4516129,0.161290323,25.80645161,60.29032258,4.516129032,17.29032258,15.32258065,25.03225806,14.38709677,24,12.70967742,13,6.322580645,5.064516129,20.90322581,-0.774193548,0.483870968,0.516129032,31
Mt St Mary's,2014,76.25,0.0625,25.65625,58.21875,8.875,24.90625,16.0625,21.6875,10.0625,22.125,11.75,12,7.15625,3.0625,18.75,-1.71875,0.5,0.5,32
Murray St,2014,76.25925926,0.074074074,25.7037037,54.85185185,7.37037037,19.55555556,17.48148148,26.77777778,11.7037037,23.7037037,12.81481481,12.74074074,5.333333333,3.888888889,19.22222222,2.814814815,0.592592593,0.407407407,27
N Colorado,2014,72.37931034,0.103448276,26.24137931,54.17241379,5.75862069,15.27586207,14.13793103,20.20689655,10.65517241,20.51724138,11.5862069,11.10344828,5.689655172,2,19.31034483,2.206896552,0.551724138,0.448275862,29
N Dakota St,2014,74.75,0,26.57142857,52.82142857,5,14.32142857,16.60714286,22.03571429,9.142857143,22.89285714,11.5,9.928571429,6.142857143,4.285714286,18.28571429,7.285714286,0.785714286,0.214285714,28
N Illinois,2014,60.67741935,0.161290323,19.48387097,50.64516129,4.225806452,15.32258065,17.48387097,25.61290323,12.83870968,23.67741935,8.129032258,14.83870968,6.516129032,3.322580645,20.38709677,-2.258064516,0.451612903,0.548387097,31
N Kentucky,2014,68.13333333,0.1,23.46666667,53.93333333,7.6,21.8,13.6,19.26666667,9.533333333,21.8,11.13333333,11.6,5.433333333,2.966666667,20.76666667,-5.566666667,0.3,0.7,30
NC A&T,2014,64.4516129,0.096774194,19.19354839,51.09677419,5.258064516,17.80645161,20.80645161,29.93548387,12.25806452,23.93548387,9.064516129,15.03225806,4.548387097,3.967741935,23.32258065,-9.032258065,0.258064516,0.741935484,31
NC Central,2014,72.22580645,0.129032258,23.90322581,52.61290323,5.032258065,15.4516129,19.38709677,26.70967742,11.4516129,23.16129032,14.09677419,11.38709677,7.677419355,3.838709677,20.09677419,12.96774194,0.838709677,0.161290323,31
NC State,2014,70.79411765,0.088235294,26.26470588,57.26470588,4.470588235,14.76470588,13.79411765,20.85294118,11.94117647,22.38235294,12.94117647,10.41176471,4.764705882,3.970588235,18.70588235,1.323529412,0.617647059,0.382352941,34
NE Omaha,2014,79,0.074074074,26.7037037,60.81481481,7,20.48148148,18.59259259,24.14814815,10.40740741,23.40740741,14.74074074,12.62962963,7.666666667,2.444444444,19.33333333,2,0.481481481,0.518518519,27
NJIT,2014,68.68,0.08,23.12,55.36,7,19.6,15.44,21.48,9.16,23.52,12.08,12.88,6.28,3,21,-5.04,0.36,0.64,25
Navy,2014,59.37931034,0.103448276,21.37931034,53.89655172,6.655172414,20.20689655,9.965517241,15.82758621,10.75862069,21.96551724,12.24137931,12.68965517,6.448275862,3.206896552,19.03448276,-6.482758621,0.275862069,0.724137931,29
Nebraska,2014,67,0,22.4516129,52.58064516,5.935483871,17.51612903,16.16129032,22.48387097,8.806451613,24.5483871,9.580645161,10.90322581,6.870967742,2.967741935,20.29032258,2.129032258,0.612903226,0.387096774,31
Nevada,2014,72.375,0.25,24.875,57.34375,6.6875,19.8125,15.9375,21.875,11,23.78125,10.84375,10.40625,5,4.5,18.875,-1.5,0.46875,0.53125,32
New Hampshire,2014,56.5862069,0.034482759,19,51.48275862,7.034482759,21.37931034,11.55172414,16.62068966,9.551724138,24.03448276,9.551724138,12.96551724,4,3.172413793,19.34482759,-8.068965517,0.172413793,0.827586207,29
New Mexico,2014,74.63636364,0.121212121,25.09090909,54.51515152,5.848484848,17.33333333,18.60606061,25.60606061,10.63636364,27.51515152,15.45454545,10.60606061,4.848484848,5.151515152,16.93939394,8.272727273,0.818181818,0.181818182,33
New Mexico St,2014,76.64705882,0.058823529,25.79411765,53,5.147058824,14.20588235,19.91176471,29.02941176,12.02941176,25.26470588,13,12.64705882,4.647058824,6.205882353,17.14705882,9.147058824,0.735294118,0.264705882,34
New Orleans,2014,69.83333333,0,22.66666667,53.95833333,5.041666667,15.33333333,19.45833333,27.95833333,12.41666667,23.16666667,11.25,16.875,6.041666667,2.916666667,21.25,-9.5,0.375,0.625,24
Niagara,2014,75.27272727,0,25.33333333,59.06060606,5.03030303,16.78787879,19.57575758,28.6969697,12.39393939,21.90909091,10,13.63636364,6.96969697,2.151515152,23.75757576,-6.818181818,0.212121212,0.787878788,33
Nicholls St,2014,67.82142857,0.071428571,23.96428571,54.32142857,6.142857143,20.17857143,13.75,21.46428571,9.75,21.46428571,13.07142857,12.28571429,5.678571429,2.821428571,23.89285714,-5.464285714,0.464285714,0.535714286,28
Norfolk St,2014,68.73333333,0.066666667,24.46666667,54.16666667,5.366666667,15.66666667,14.43333333,20.96666667,12.26666667,22.13333333,13.1,13.13333333,6.233333333,3.766666667,19.53333333,-0.533333333,0.533333333,0.466666667,30
North Carolina,2014,76.3125,0.0625,27.71875,59.875,4.1875,12.46875,16.6875,26.6875,14.0625,25.6875,15.5625,12.03125,7.3125,4.78125,20.3125,7.25,0.71875,0.28125,32
North Dakota,2014,73,0,25.38709677,56.32258065,5.677419355,17.83870968,16.5483871,23.96774194,10.90322581,19.87096774,11.93548387,11.22580645,8.032258065,2.548387097,20.35483871,-2.64516129,0.483870968,0.516129032,31
North Florida,2014,70.63333333,0.033333333,23.96666667,55.5,6.933333333,19.56666667,15.76666667,22.5,12.1,24.4,11.93333333,15.1,5.033333333,3.733333333,18.76666667,-4.2,0.466666667,0.533333333,30
North Texas,2014,69.16666667,0.1,23.96666667,57.06666667,5.133333333,15,16.1,23.56666667,10.86666667,25.2,10.1,12.7,6.5,3.566666667,20.03333333,-3.133333333,0.466666667,0.533333333,30
Northeastern,2014,65.90625,0.09375,22.9375,52.875,4.875,15.03125,15.15625,23.5,11.28125,23.625,11.59375,13.125,5.40625,3.4375,17.28125,-2.8125,0.34375,0.65625,32
Northern Arizona,2014,66.48387097,0.064516129,24.06451613,53.48387097,5.258064516,15.03225806,13.09677419,18.35483871,10.61290323,22.03225806,10.48387097,12.58064516,6.129032258,3.967741935,17.77419355,-2.225806452,0.451612903,0.548387097,31
Northern Iowa,2014,72.33333333,0.066666667,24.36666667,54.33333333,8.5,23.66666667,15.1,20.9,8.633333333,23.9,13.9,10.63333333,5.566666667,2.933333333,18.16666667,2.433333333,0.5,0.5,30
Northwestern,2014,59.51515152,0.060606061,20.15151515,50.87878788,6.575757576,21.45454545,12.63636364,18.06060606,7.545454545,25,11.03030303,10.90909091,4.303030303,3.636363636,18.45454545,-3.848484848,0.424242424,0.575757576,33
Northwestern LA,2014,85.44827586,0.137931034,30.31034483,64.79310345,5.827586207,17.13793103,19,25.75862069,12.48275862,25,16.51724138,13.20689655,8.103448276,5,20.5862069,1.068965517,0.517241379,0.482758621,29
Notre Dame,2014,71.96875,0.15625,26.21875,57.5625,7.125,19.90625,12.40625,17.28125,10.75,23.03125,15.125,10.34375,5.84375,3.03125,16.1875,1.40625,0.46875,0.53125,32
Oakland,2014,73.61290323,0.096774194,24.67741935,57.64516129,8.516129032,23.29032258,15.74193548,21.74193548,9.032258065,21.83870968,15.58064516,11.22580645,6.935483871,1.709677419,20.09677419,-5,0.35483871,0.64516129,31
Ohio,2014,71.27272727,0.151515152,25.15151515,55.18181818,7.393939394,21.21212121,13.57575758,19,9.636363636,25.24242424,14.6969697,12.90909091,6.484848485,4.242424242,19.60606061,4.151515152,0.666666667,0.333333333,33
Ohio St,2014,69.79411765,0.058823529,24.08823529,53.67647059,5.794117647,17.79411765,15.82352941,22.97058824,10.08823529,24,12.02941176,11.17647059,7.647058824,4.5,16.5,10.02941176,0.735294118,0.264705882,34
Oklahoma,2014,82.15625,0.0625,27.625,61.3125,8.53125,22.5625,18.375,24.5,11.875,25.78125,14.65625,11.4375,6.84375,3.28125,19.03125,6.28125,0.71875,0.28125,32
Oklahoma St,2014,80.33333333,0.181818182,26.42424242,56.84848485,7.151515152,19.42424242,20.33333333,28.09090909,9.545454545,25.6969697,13.63636364,10.42424242,7.575757576,4.787878788,19.60606061,11.24242424,0.636363636,0.363636364,33
Old Dominion,2014,63.42424242,0.060606061,22.60606061,53.03030303,5.151515152,15.81818182,13.06060606,21.27272727,11.75757576,23.66666667,10.27272727,13.39393939,6.121212121,4.090909091,19.6969697,-1.03030303,0.484848485,0.515151515,33
Oral Roberts,2014,71.41935484,0.064516129,25.09677419,54.48387097,4.741935484,13.25806452,16.48387097,22.83870968,10.80645161,24.03225806,12,11.19354839,5.193548387,4.387096774,19.74193548,1.483870968,0.483870968,0.516129032,31
Oregon,2014,81.84375,0.15625,27.40625,58.5625,7.78125,19.84375,19.25,25.125,10.78125,23.5,14.4375,11.65625,7.9375,3.375,21.25,7.84375,0.71875,0.28125,32
Oregon St,2014,75.25806452,0.096774194,25.4516129,52.51612903,5.516129032,14.03225806,18.83870968,27.06451613,9.806451613,24.67741935,13.38709677,13.58064516,4.870967742,4.709677419,19.03225806,0.290322581,0.516129032,0.483870968,31
Pacific,2014,72.13793103,0.034482759,24,54.96551724,6.517241379,17.89655172,17.62068966,22.79310345,10.86206897,23.44827586,12.06896552,12.17241379,5,1.827586207,23,-2.517241379,0.482758621,0.517241379,29
Penn,2014,68.25,0.035714286,24.42857143,54.21428571,5,15.57142857,14.39285714,21.21428571,9.571428571,23.96428571,14.57142857,16.10714286,5.821428571,3.428571429,22.60714286,-6.571428571,0.285714286,0.714285714,28
Penn St,2014,71.5,0.09375,24.5625,56.75,6.21875,19.53125,16.15625,21.625,10.34375,24.625,11.53125,10.53125,4.5,4.65625,20.90625,0.59375,0.46875,0.53125,32
Pepperdine,2014,70.83333333,0.033333333,24.73333333,54.73333333,6.433333333,17.76666667,14.93333333,21.33333333,10.2,24.3,13.6,12.1,4.6,4.2,19,-1.8,0.466666667,0.533333333,30
Pittsburgh,2014,72.47058824,0.147058824,24.85294118,53.88235294,5.147058824,14.44117647,17.61764706,24.79411765,12.14705882,23.94117647,15.61764706,10.55882353,7,3,17.5,10.11764706,0.735294118,0.264705882,34
Portland,2014,75.06451613,0.193548387,26.12903226,57.35483871,6.161290323,15.64516129,16.64516129,22.64516129,10.93548387,25.06451613,15.22580645,11.80645161,5.935483871,4.129032258,20,3.032258065,0.483870968,0.516129032,31
Portland St,2014,71.65517241,0.206896552,24.86206897,53.89655172,6.310344828,17.4137931,15.62068966,21.34482759,8.620689655,20.96551724,12.79310345,11.51724138,5.75862069,2,19.48275862,-1.310344828,0.517241379,0.482758621,29
Prairie View,2014,68.54545455,0.272727273,23.51515152,57.21212121,6.515151515,19.24242424,15,23.21212121,11.84848485,22.3030303,10.48484848,14.39393939,7.090909091,2.606060606,21.90909091,-8.727272727,0.303030303,0.696969697,33
Presbyterian,2014,63.83333333,0,23.56666667,52.76666667,5.7,16.43333333,11,16.13333333,7.066666667,22.5,11.13333333,12.7,4.333333333,2.733333333,15.46666667,-13.2,0.133333333,0.866666667,30
Princeton,2014,71.18518519,0.148148148,23.51851852,52.44444444,9.148148148,25.25925926,15,20.74074074,8.259259259,24.14814815,14.22222222,11.14814815,6.185185185,3.444444444,17.37037037,6.37037037,0.703703704,0.296296296,27
Providence,2014,73.20588235,0.294117647,24.14705882,56.79411765,6.294117647,18,18.61764706,23.82352941,12.44117647,24.38235294,13.64705882,11.64705882,5.588235294,4.852941176,17.32352941,3.676470588,0.676470588,0.323529412,34
Purdue,2014,72.25,0.1875,25.6875,60.1875,5.5,16.8125,15.375,22.90625,13.90625,25.34375,13.09375,12.28125,5.59375,5.25,20.6875,0.59375,0.46875,0.53125,32
Quinnipiac,2014,79.12903226,0.064516129,26.16129032,61.58064516,5.387096774,15.25806452,21.41935484,29.96774194,16.83870968,28.64516129,12.77419355,12.51612903,3.516129032,4.612903226,19.61290323,2.387096774,0.64516129,0.35483871,31
Radford,2014,75.93333333,0.033333333,26.8,57.6,5.9,17,16.43333333,23.56666667,11.13333333,23.16666667,12.13333333,10.96666667,6.533333333,3.633333333,19.36666667,1.066666667,0.6,0.4,30
Rhode Island,2014,67.83870968,0.032258065,23.5483871,53.12903226,4.64516129,14.74193548,16.09677419,24.61290323,11.06451613,24.74193548,11.93548387,14.03225806,5,5.225806452,20.32258065,-0.387096774,0.419354839,0.580645161,31
Rice,2014,61.25,0.178571429,21.35714286,52.39285714,7.785714286,24.03571429,10.75,16.71428571,7.392857143,23.96428571,13.92857143,12.89285714,4.464285714,1.892857143,19.17857143,-9,0.178571429,0.821428571,28
Richmond,2014,66.54545455,0.121212121,22.72727273,53.84848485,6.333333333,19.66666667,14.75757576,22.06060606,9.212121212,23.33333333,10.57575758,10.63636364,5.848484848,4.303030303,19.27272727,1.393939394,0.575757576,0.424242424,33
Rider,2014,73.93548387,0.129032258,23.96774194,54.96774194,7.64516129,19.25806452,18.35483871,25.09677419,10.87096774,22.64516129,12.16129032,13.19354839,6.064516129,2.870967742,20.09677419,-2.64516129,0.451612903,0.548387097,31
Robert Morris,2014,71.55882353,0.029411765,24.61764706,56.20588235,7.235294118,18.88235294,15.08823529,20.76470588,10.76470588,22.38235294,12.29411765,11.32352941,7.117647059,1.794117647,18.41176471,0.294117647,0.617647059,0.382352941,34
Rutgers,2014,69.71875,0,24.4375,58.21875,5.875,17.84375,14.96875,21.28125,12.03125,22.875,12.34375,12.5625,5.78125,4.375,20.53125,-6.09375,0.34375,0.65625,32
S Carolina St,2014,62,0.107142857,22.28571429,56.89285714,4.892857143,17.5,12.53571429,19.10714286,13.5,23.07142857,11.92857143,15.17857143,5.392857143,3.142857143,19.53571429,-11.25,0.25,0.75,28
S Dakota St,2014,71.57142857,0,23.42857143,53.64285714,6.357142857,18.96428571,18.35714286,23.92857143,9.964285714,24.82142857,12.85714286,11.85714286,5.321428571,2.892857143,17.78571429,2.071428571,0.571428571,0.428571429,28
S Illinois,2014,66,0.03125,23.3125,51.78125,4.53125,13.75,14.84375,21.96875,11.03125,22.09375,9.90625,11.96875,7.25,2.125,18.90625,-0.6875,0.40625,0.59375,32
SC Upstate,2014,72.38709677,0.129032258,25.5483871,56.80645161,6.322580645,19.74193548,14.96774194,22.29032258,12.32258065,25.16129032,15.32258065,12.29032258,6.419354839,3.483870968,18.58064516,2.774193548,0.548387097,0.451612903,31
SE Louisiana,2014,67.92857143,0.071428571,23.35714286,53.53571429,6.857142857,18.78571429,14.35714286,20.85714286,8.5,22.92857143,11.57142857,12.35714286,4.25,3.928571429,20.25,-5.392857143,0.357142857,0.642857143,28
SE Missouri St,2014,80.9,0.133333333,29.13333333,58.76666667,6.5,18.26666667,16.13333333,23.23333333,10.83333333,25.6,16,13.36666667,6.833333333,4.2,20.13333333,1.1,0.533333333,0.466666667,30
SF Austin,2014,75.83870968,0.032258065,26.22580645,56.83870968,7.161290323,20.35483871,16.22580645,22.80645161,13,20.61290323,16.41935484,10.96774194,7.032258065,3.161290323,20.90322581,12.80645161,0.935483871,0.064516129,31
