Team,Season,Score,Numot,Fgm,Fga,Fgm3,Fga3,Ftm,Fta,Or,Dr,Ast,To,Stl,Blk,Pf,Scorediff,Win,Loss,Count
Indiana,2012,77.27272727,0,25.96969697,53.3030303,6.393939394,14.75757576,18.93939394,24.84848485,10.78787879,24.12121212,13.42424242,12.75757576,6.424242424,3.363636364,17.57575758,11.72727273,0.757575758,0.242424242,33
Indiana St,2012,64.25806452,0.096774194,21.87096774,52.41935484,6.193548387,17.90322581,14.32258065,19.67741935,8.870967742,24.03225806,11.90322581,12.32258065,5.774193548,3.129032258,16.77419355,-0.806451613,0.548387097,0.451612903,31
Iona,2012,83.25,0.09375,30.9375,61.34375,7.75,19.71875,13.625,19.03125,10.78125,23.96875,19.34375,12.375,7.21875,2.125,16.875,10.6875,0.78125,0.21875,32
Iowa,2012,71.93939394,0,25.21212121,55.96969697,5.606060606,15.18181818,15.90909091,22.21212121,11.27272727,23.12121212,14.51515152,12.54545455,7.666666667,3.454545455,16.6969697,0.606060606,0.515151515,0.484848485,33
Iowa St,2012,73.1875,0,24.875,55.40625,8.875,23.375,14.5625,21.4375,10.84375,25.875,14.59375,12.53125,5.875,2.8125,16.0625,6.46875,0.6875,0.3125,32
Jackson St,2012,55.46666667,0.133333333,19.73333333,52.26666667,4.2,13.03333333,11.8,17.23333333,11.73333333,21.3,8.133333333,15.16666667,6.9,3.133333333,19.36666667,-10.5,0.2,0.8,30
Jacksonville,2012,65.03333333,0.066666667,23.53333333,56.26666667,5.033333333,15.8,12.93333333,19.7,13.2,20.86666667,12.1,14.96666667,7.333333333,3.5,22.13333333,-7.4,0.266666667,0.733333333,30
Jacksonville St,2012,63.56666667,0.066666667,22.33333333,53.53333333,4.333333333,16.43333333,14.56666667,21.7,11.9,20.73333333,11.86666667,12.73333333,7.333333333,3.766666667,19.26666667,0.366666667,0.433333333,0.566666667,30
James Madison,2012,66.09375,0.0625,23.375,55.4375,7.75,21.125,11.59375,17.40625,10.03125,21.6875,13.375,12.9375,6.65625,2.59375,19.5,-3.75,0.375,0.625,32
Kansas,2012,75.03030303,0.03030303,26.66666667,54.93939394,6,16.75757576,15.6969697,22.54545455,11.12121212,25.78787879,15.60606061,13.27272727,7.393939394,5.636363636,17.63636364,13.09090909,0.818181818,0.181818182,33
Kansas St,2012,71.41935484,0.096774194,24.83870968,56.12903226,5.709677419,16.67741935,16.03225806,24.06451613,14.22580645,23.03225806,14.4516129,14.48387097,6.161290323,4.806451613,20.12903226,7.709677419,0.677419355,0.322580645,31
Kennesaw,2012,61.6,0.166666667,22.23333333,53.76666667,6.566666667,19.6,10.56666667,16.93333333,10.03333333,19.16666667,11.93333333,13.9,6.266666667,1.8,17.26666667,-14.53333333,0.066666667,0.933333333,30
Kent,2012,70.12903226,0.032258065,25.09677419,55.58064516,6.096774194,17.25806452,13.83870968,20.03225806,11.48387097,22.61290323,14.96774194,13.74193548,8.580645161,3.774193548,17.03225806,4.322580645,0.64516129,0.35483871,31
Kentucky,2012,76.67647059,0,27.32352941,56.58823529,5.735294118,15.44117647,16.29411765,22.61764706,12.5,26.61764706,13.23529412,11.35294118,6.323529412,8.794117647,14.55882353,17.67647059,0.941176471,0.058823529,34
LSU,2012,65.03125,0.125,23.90625,59,5.1875,15.96875,12.03125,17.4375,13.15625,23.84375,12.40625,12.875,7.15625,3.90625,17.78125,1.8125,0.5625,0.4375,32
La Salle,2012,73.24242424,0.060606061,26.48484848,57.15151515,7.878787879,19.48484848,12.39393939,17.12121212,9.060606061,23.96969697,14.54545455,12.87878788,8.03030303,3.303030303,17.48484848,7.212121212,0.636363636,0.363636364,33
Lafayette,2012,69.70967742,0,23.32258065,53.22580645,9.129032258,23.70967742,13.93548387,18.25806452,7.612903226,21.64516129,12.41935484,12.61290323,5.290322581,2.580645161,19.35483871,-3.193548387,0.419354839,0.580645161,31
Lamar,2012,72.625,0.03125,25.375,59.09375,4.25,12.8125,17.625,24.34375,13.96875,25.25,12.4375,12.125,7.875,4.375,17.53125,6.75,0.65625,0.34375,32
Lehigh,2012,75.625,0.0625,25.75,57.8125,7.40625,20.875,16.71875,21.59375,10.84375,24.71875,13,11.53125,7.8125,2.90625,17.78125,10.21875,0.78125,0.21875,32
Liberty,2012,67.27586207,0.034482759,24.79310345,55.68965517,3.862068966,12.20689655,13.82758621,19.03448276,10.72413793,23,13.13793103,11.82758621,4.655172414,2.24137931,17.24137931,-4.862068966,0.379310345,0.620689655,29
Lipscomb,2012,71.53333333,0.133333333,25.56666667,59.53333333,7.633333333,20.66666667,12.76666667,20.13333333,11.8,23.7,13.96666667,14.83333333,6.966666667,2.7,17.26666667,-3.466666667,0.4,0.6,30
Long Beach St,2012,73.77419355,0.064516129,25.58064516,54.93548387,6.612903226,18.4516129,16,23.83870968,11.29032258,24.35483871,14.12903226,12.87096774,6.806451613,2.741935484,15.74193548,9.161290323,0.741935484,0.258064516,31
Long Island,2012,81.87878788,0.03030303,27.21212121,57.27272727,6.575757576,17.84848485,20.87878788,28.54545455,11.87878788,26.75757576,14.84848485,16.18181818,6.060606061,3.303030303,15.78787879,4.545454545,0.757575758,0.242424242,33
Longwood,2012,70.62962963,0.037037037,25.7037037,61.85185185,8.333333333,25.07407407,10.88888889,15.77777778,9.851851852,23.44444444,14.55555556,12.81481481,5.111111111,2.037037037,16.18518519,-14.48148148,0.222222222,0.777777778,27
Louisiana Tech,2012,68.65625,0.125,24.59375,58.4375,7.375,22.3125,12.09375,18.4375,11,22.59375,12.625,12.84375,6.53125,3.5625,19.96875,-1.46875,0.5,0.5,32
Louisville,2012,68.82857143,0.114285714,24.22857143,57.05714286,5.885714286,18.94285714,14.48571429,21.11428571,13.14285714,25.08571429,13.77142857,14.65714286,9.114285714,4.857142857,17.85714286,7.657142857,0.742857143,0.257142857,35
Loy Marymount,2012,68.06896552,0.103448276,23.4137931,55.24137931,6.275862069,17.82758621,14.96551724,20.4137931,10.72413793,23.48275862,11.06896552,13.34482759,7.103448276,2.75862069,17.51724138,0.896551724,0.586206897,0.413793103,29
Loyola MD,2012,67.59375,0,23,53.78125,5,14.6875,16.59375,23.125,13.28125,22.0625,12,13.46875,7.78125,4.34375,18.875,3.78125,0.75,0.25,32
Loyola-Chicago,2012,56.82758621,0.103448276,20.13793103,48.17241379,3.931034483,12.65517241,12.62068966,18.17241379,10.10344828,20.55172414,12.13793103,14.55172414,4.551724138,1.379310345,16.68965517,-6.655172414,0.206896552,0.793103448,29
MD E Shore,2012,58.27586207,0.068965517,21,55.89655172,5,18.4137931,11.27586207,17.65517241,13.65517241,23.20689655,10.13793103,17.5862069,5.517241379,2.862068966,19.93103448,-12.06896552,0.206896552,0.793103448,29
MS Valley St,2012,68.90909091,0.090909091,23.93939394,59.51515152,7.515151515,22.87878788,13.51515152,20.78787879,13.24242424,23.87878788,13.3030303,14.48484848,8.757575758,2.393939394,20.42424242,-0.363636364,0.636363636,0.363636364,33
MTSU,2012,71.4,0.066666667,25.56666667,52,4.8,12.93333333,15.46666667,24.53333333,11.03333333,23.8,15.3,14,7.033333333,4.4,19.73333333,9.4,0.8,0.2,30
Maine,2012,67,0.107142857,25.21428571,58.39285714,5.535714286,17.57142857,11.03571429,15.14285714,11.14285714,23.92857143,13.57142857,13.28571429,5.964285714,4.285714286,18.53571429,-2.035714286,0.392857143,0.607142857,28
Manhattan,2012,71.0625,0.0625,23.625,54.8125,7.4375,20.3125,16.375,22.375,12.34375,23.6875,14.625,15.90625,8.0625,4.90625,20.59375,6,0.625,0.375,32
Marist,2012,68,0.0625,22.53125,54.1875,6.34375,17.78125,16.59375,22.9375,10.84375,23.21875,12.03125,15.03125,5.84375,4.375,16.25,-4.90625,0.4375,0.5625,32
Marquette,2012,75.9375,0,26.5,57.71875,5.6875,16.875,17.25,23.9375,11.8125,24,16.84375,13.25,8.8125,3.5,17.875,9.71875,0.78125,0.21875,32
Marshall,2012,69.54545455,0.151515152,25.24242424,58.36363636,5.515151515,18.36363636,13.54545455,22.06060606,15.39393939,24.15151515,12.72727273,13.06060606,6.090909091,3.939393939,20.09090909,2.363636364,0.606060606,0.393939394,33
Maryland,2012,68.6875,0.09375,23.21875,54.59375,5.40625,15.9375,16.84375,25.375,12.125,24.53125,10.59375,13.28125,4.28125,4.34375,17.59375,-2.03125,0.53125,0.46875,32
Massachusetts,2012,76.75757576,0.060606061,27.24242424,62.90909091,8.03030303,22.63636364,14.24242424,21.03030303,13.27272727,26,15.75757576,14.96969697,8.878787879,4.757575758,20.33333333,4.848484848,0.666666667,0.333333333,33
McNeese St,2012,65.75862069,0.034482759,23.51724138,56.44827586,5.172413793,16.31034483,13.55172414,19.75862069,11.79310345,23.51724138,10.27586207,12.13793103,6.24137931,3.586206897,18.20689655,-2.137931034,0.482758621,0.517241379,29
Memphis,2012,75.29411765,0.088235294,26.82352941,54.26470588,5.382352941,14.58823529,16.26470588,22.58823529,9.470588235,24.94117647,14.76470588,12.73529412,7.941176471,5.676470588,19.05882353,12.14705882,0.764705882,0.235294118,34
Mercer,2012,68.0625,0.0625,23.75,51.34375,6.84375,18.9375,13.71875,19.5625,10.28125,23.71875,13.34375,15,6.84375,4.84375,19.3125,5.15625,0.65625,0.34375,32
Miami FL,2012,71.16129032,0.193548387,24.74193548,57.29032258,7.612903226,21.51612903,14.06451613,19.41935484,11.25806452,23.87096774,11.90322581,11.80645161,6.322580645,3.677419355,16.58064516,4.935483871,0.612903226,0.387096774,31
Miami OH,2012,60.34482759,0.068965517,21.13793103,48.96551724,7.379310345,20.62068966,10.68965517,15.34482759,8.137931034,20.89655172,11.72413793,13.31034483,5.448275862,2.344827586,16.68965517,-4,0.275862069,0.724137931,29
Michigan,2012,66.75,0.09375,23.875,52.09375,8.125,23.03125,10.875,15.0625,8.5,22.09375,12.75,10.9375,4.96875,2.09375,15.75,4.5,0.71875,0.28125,32
Michigan St,2012,72.14705882,0.029411765,25.91176471,54.38235294,5.529411765,15.14705882,14.79411765,21.20588235,11.73529412,26.26470588,15.32352941,13,7.323529412,4.382352941,17.61764706,13.02941176,0.794117647,0.205882353,34
Minnesota,2012,67.39393939,0.181818182,23.84848485,51.87878788,5.575757576,15.45454545,14.12121212,20.33333333,11.51515152,23.33333333,15.3030303,14.12121212,7.151515152,5,18.51515152,2.939393939,0.575757576,0.424242424,33
Mississippi,2012,66.12121212,0.181818182,23.78787879,55.27272727,4.212121212,13.54545455,14.33333333,23.75757576,13,25.33333333,10.84848485,14.42424242,6.484848485,5.272727273,17.96969697,0.848484848,0.606060606,0.393939394,33
Mississippi St,2012,71.28125,0.125,25.6875,56.40625,6.90625,19.4375,13,18.40625,10.90625,25.5625,13.09375,11.90625,6,3.53125,13.75,4.5625,0.65625,0.34375,32
Missouri,2012,80.29411765,0.029411765,28,55.58823529,8.235294118,20.82352941,16.05882353,20.97058824,9.176470588,23.02941176,16.20588235,10.29411765,8.205882353,2.823529412,14.11764706,14.55882353,0.882352941,0.117647059,34
Missouri KC,2012,64.53333333,0.066666667,22.73333333,52.3,8.333333333,22.1,10.73333333,15.46666667,8.133333333,19.73333333,12.46666667,13.13333333,6.1,2.233333333,19.03333333,-6.733333333,0.333333333,0.666666667,30
Missouri St,2012,65.77419355,0.161290323,24.25806452,55.70967742,5.709677419,16.96774194,11.5483871,15.96774194,9.161290323,25.16129032,13.4516129,10.61290323,4.677419355,2.129032258,18.61290323,2.225806452,0.483870968,0.516129032,31
Monmouth NJ,2012,66.875,0.0625,24.28125,57.96875,6.0625,18.21875,12.25,18.84375,11.03125,20.0625,13.78125,14.03125,7.90625,1.53125,20.71875,-8.75,0.375,0.625,32
Montana,2012,71.24137931,0.034482759,24.82758621,53.06896552,6.413793103,16.75862069,15.17241379,21.10344828,8.75862069,24.13793103,13.82758621,12.4137931,7.103448276,3.75862069,18.55172414,9.034482759,0.793103448,0.206896552,29
Montana St,2012,67.03703704,0.074074074,23.14814815,56.51851852,6.740740741,19.44444444,14,20.11111111,11.55555556,21.44444444,12.18518519,13.85185185,6.259259259,3.518518519,19.66666667,-5.666666667,0.37037037,0.62962963,27
Morehead St,2012,60.86666667,0,20.66666667,47.56666667,6.266666667,17.6,13.26666667,17.76666667,10.2,19.63333333,11.4,14.93333333,7.866666667,1.233333333,18.7,-1.166666667,0.5,0.5,30
Morgan St,2012,66.68965517,0.068965517,23.31034483,54.27586207,5,16.27586207,15.06896552,22.27586207,12.13793103,22.86206897,11.75862069,15.62068966,6.586206897,4.482758621,18.93103448,-2.862068966,0.310344828,0.689655172,29
Mt St Mary's,2012,60.27586207,0.103448276,22.31034483,52.5862069,5.482758621,17.31034483,10.17241379,15.79310345,11.4137931,21.4137931,11.44827586,16.55172414,6.137931034,3.413793103,18.44827586,-6.827586207,0.275862069,0.724137931,29
Murray St,2012,74.21428571,0.071428571,24.64285714,51.82142857,7.428571429,18.25,17.5,24.03571429,10.64285714,22.60714286,12.53571429,13.96428571,8.035714286,4.285714286,18.21428571,11.85714286,0.964285714,0.035714286,28
N Colorado,2012,71.84615385,0.153846154,24.88461538,51.65384615,7.192307692,15.96153846,14.88461538,21.57692308,10.15384615,23.80769231,12.34615385,16.42307692,5.423076923,2.307692308,19.88461538,-4.038461538,0.307692308,0.692307692,26
N Dakota St,2012,72.4137931,0.068965517,25.55172414,52.82758621,6.275862069,17.10344828,15.03448276,20.72413793,8.413793103,24.34482759,13.62068966,12.62068966,5.862068966,3.620689655,19.37931034,3.75862069,0.551724138,0.448275862,29
N Illinois,2012,54.8,0,18.9,51.63333333,5.9,18.83333333,11.1,16.43333333,12.5,21.63333333,9.666666667,16,5,2.4,20.26666667,-13.53333333,0.133333333,0.866666667,30
NC A&T,2012,67.4137931,0.068965517,23.37931034,56.75862069,7,20.62068966,13.65517241,20.86206897,10.86206897,23.65517241,12.27586207,15.37931034,7.068965517,3.103448276,19.17241379,-6.448275862,0.310344828,0.689655172,29
NC Central,2012,65.64285714,0,22.10714286,49.75,5.5,16.35714286,15.92857143,22.71428571,9.178571429,21.64285714,12.28571429,15.60714286,7.392857143,3.571428571,19.03571429,0.857142857,0.464285714,0.535714286,28
NC State,2012,73.38235294,0.029411765,26.67647059,57.64705882,5.352941176,15.05882353,14.67647059,20.73529412,12.14705882,25.02941176,15.97058824,12.82352941,6.911764706,4.058823529,17.02941176,5.352941176,0.647058824,0.352941176,34
NE Omaha,2012,68.9375,0.0625,25.3125,59.9375,6.8125,21.9375,11.5,16.875,8.8125,23.0625,14.6875,13.1875,5,1.9375,17.375,-15.8125,0.0625,0.9375,16
NJIT,2012,66.85714286,0.142857143,23.28571429,57.46428571,7.821428571,22.64285714,12.46428571,17.64285714,10.5,23.10714286,11.75,12.71428571,6.892857143,2.785714286,20.75,-3.821428571,0.392857143,0.607142857,28
Navy,2012,56.78571429,0.107142857,19.96428571,50.07142857,5.392857143,19.32142857,11.46428571,16.78571429,10.21428571,19.5,11.07142857,14.53571429,7.285714286,1.785714286,18.35714286,-9.857142857,0.071428571,0.928571429,28
Nebraska,2012,60.9,0.066666667,21.63333333,50.7,6.466666667,19.96666667,11.16666667,14.56666667,8.466666667,21.56666667,12.7,13.2,6.6,2.6,16.53333333,-4.733333333,0.4,0.6,30
Nevada,2012,70.67741935,0.129032258,24.19354839,53.70967742,6.967741935,18.77419355,15.32258065,23.64516129,12,25.16129032,12.90322581,13.87096774,5.838709677,4.806451613,16.61290323,5.967741935,0.806451613,0.193548387,31
New Hampshire,2012,60.32142857,0,20.96428571,53.03571429,7.25,21.39285714,11.14285714,18,10.17857143,23.07142857,9.75,13.03571429,5.142857143,2.392857143,18.14285714,-2.428571429,0.428571429,0.571428571,28
New Mexico,2012,72.5625,0.03125,24.84375,54.1875,7.6875,19.96875,15.1875,21.34375,11.09375,26.5,16.09375,13.3125,6.84375,3.28125,17.625,12.90625,0.8125,0.1875,32
New Mexico St,2012,77.39393939,0.03030303,26.48484848,56.6969697,4.575757576,13.96969697,19.84848485,29.90909091,14.45454545,25.54545455,13.87878788,14.66666667,6.787878788,4.090909091,17.93939394,9.303030303,0.727272727,0.272727273,33
Niagara,2012,70.36363636,0.060606061,23.78787879,58.78787879,7.545454545,23.12121212,15.24242424,21.75757576,12.81818182,19.96969697,11.90909091,12.75757576,8.303030303,2.727272727,21.84848485,-3.818181818,0.424242424,0.575757576,33
Nicholls St,2012,64.46428571,0.035714286,22.46428571,53.5,6.428571429,20.85714286,13.10714286,19.53571429,9.214285714,21.28571429,11.75,15.25,5.107142857,1.857142857,19.28571429,-14.60714286,0.285714286,0.714285714,28
Norfolk St,2012,69.5625,0.09375,24.3125,54.28125,5.34375,17.03125,15.59375,23.75,11.1875,24.9375,12,14.8125,6.53125,4.75,19.09375,2.8125,0.75,0.25,32
North Carolina,2012,81.97058824,0,30,65.11764706,5.058823529,14.91176471,16.91176471,24.79411765,15.67647059,29.38235294,17.44117647,11.76470588,6.823529412,5.588235294,14.79411765,15.11764706,0.852941176,0.147058824,34
North Dakota,2012,65.96296296,0.037037037,23.37037037,53.48148148,6.666666667,19.51851852,12.55555556,20.33333333,9.814814815,24.11111111,12.55555556,14.7037037,5.962962963,4.185185185,18.22222222,-2.296296296,0.481481481,0.518518519,27
North Florida,2012,67.19354839,0.129032258,24.4516129,53.4516129,6.193548387,17.29032258,12.09677419,19.87096774,11.25806452,22.83870968,12.06451613,15.5483871,5.774193548,3.129032258,18.64516129,-3.387096774,0.483870968,0.516129032,31
North Texas,2012,68.93103448,0.172413793,24.89655172,58.31034483,5,15.44827586,14.13793103,20.03448276,12.37931034,25.65517241,11.5862069,14.48275862,6.103448276,4.137931034,17.62068966,2.172413793,0.517241379,0.482758621,29
Northeastern,2012,62.61290323,0.064516129,21.80645161,50.93548387,5.451612903,15.64516129,13.5483871,19.29032258,11.06451613,21.12903226,11.90322581,15.58064516,7.935483871,3.838709677,18.64516129,-2.870967742,0.451612903,0.548387097,31
Northern Arizona,2012,60.03703704,0.037037037,21.7037037,54.88888889,5.148148148,16.22222222,11.48148148,16.7037037,11.22222222,20.25925926,13.14814815,15.07407407,6.333333333,2.148148148,16.44444444,-13.18518519,0.111111111,0.888888889,27
Northern Iowa,2012,64.58064516,0,21.90322581,51.09677419,7.838709677,20.25806452,12.93548387,17.80645161,7.838709677,23.41935484,11.16129032,11.16129032,5.838709677,1.935483871,15.64516129,2.387096774,0.580645161,0.419354839,31
Northwestern,2012,69.51612903,0.096774194,23.96774194,52.93548387,8.967741935,23.22580645,12.61290323,18.19354839,8.387096774,20.87096774,15.32258065,10.12903226,6.548387097,3.677419355,16.09677419,1.709677419,0.580645161,0.419354839,31
Northwestern LA,2012,68.89655172,0.103448276,24.03448276,57.31034483,6.034482759,19.37931034,14.79310345,24.27586207,12.13793103,23.13793103,12.51724138,14.62068966,8.413793103,6.379310345,20.27586207,-2.137931034,0.448275862,0.551724138,29
Notre Dame,2012,66.48484848,0.121212121,22.90909091,53.06060606,6.424242424,19.51515152,14.24242424,20.12121212,10.27272727,23.75757576,14.48484848,10.03030303,5.181818182,3.424242424,13.75757576,4.96969697,0.666666667,0.333333333,33
Oakland,2012,79.67741935,0.096774194,26.29032258,58,9.322580645,24.77419355,17.77419355,24.32258065,10.83870968,22.64516129,13.22580645,12.41935484,6.258064516,2.225806452,18.77419355,0.677419355,0.516129032,0.483870968,31
Ohio,2012,70.21212121,0.03030303,24.36363636,57.09090909,7.242424242,21.72727273,14.24242424,20.90909091,12.6969697,21.54545455,12.93939394,13.21212121,9.454545455,2.696969697,19.75757576,7.545454545,0.787878788,0.212121212,33
Ohio St,2012,74.76470588,0,27.58823529,57.11764706,4.852941176,14.88235294,14.73529412,21.11764706,11.88235294,25.05882353,14.97058824,11.61764706,7.205882353,3,16.05882353,15.70588235,0.794117647,0.205882353,34
Oklahoma,2012,69.09677419,0.032258065,25.61290323,58.93548387,4.548387097,12.93548387,13.32258065,18.32258065,13,23.87096774,13.90322581,12.77419355,6.258064516,3.096774194,17.35483871,0.612903226,0.483870968,0.516129032,31
Oklahoma St,2012,66.53125,0.09375,22.46875,53.40625,6.375,19.125,15.21875,20.5625,8.0625,23.5,11.28125,11.6875,6.375,4.21875,19,-1.9375,0.4375,0.5625,32
Old Dominion,2012,65.51515152,0.181818182,23.45454545,57.90909091,5.545454545,17.78787879,13.06060606,21.12121212,15.39393939,24.66666667,12.60606061,13.66666667,8.787878788,4.484848485,18.66666667,3.909090909,0.606060606,0.393939394,33
Oral Roberts,2012,72.96969697,0.090909091,25.45454545,52.3030303,5.363636364,14.90909091,16.6969697,22.39393939,10.75757576,21.3030303,13.51515152,13.06060606,6.575757576,2.484848485,16.90909091,7.212121212,0.818181818,0.181818182,33
Oregon,2012,72.16129032,0,25.25806452,54.74193548,7.096774194,19.12903226,14.5483871,20.74193548,10.67741935,23.67741935,13.61290323,13.32258065,6.064516129,3.548387097,16.80645161,5.129032258,0.709677419,0.290322581,31
Oregon St,2012,78.5,0.1875,27.40625,58.84375,6.21875,17.40625,17.46875,25.90625,11.96875,22.75,15.46875,13.71875,9.1875,4.40625,19.1875,5.21875,0.5625,0.4375,32
Pacific,2012,62.10714286,0.071428571,21.35714286,52.92857143,6.5,20.39285714,12.89285714,18.53571429,10.21428571,21.39285714,12.39285714,11.96428571,5.071428571,1.785714286,17.14285714,-5.428571429,0.321428571,0.678571429,28
Penn,2012,65.12903226,0.096774194,23.25806452,52.16129032,7.129032258,19.03225806,11.48387097,15.70967742,8.451612903,21.64516129,13.48387097,12.74193548,7.387096774,2.387096774,19.80645161,1.258064516,0.612903226,0.387096774,31
Penn St,2012,61.78125,0,21.71875,55.3125,6.28125,20.21875,12.0625,17.59375,12.40625,21.46875,10.75,12.1875,6.8125,2.40625,19.875,-4.03125,0.375,0.625,32
Pepperdine,2012,59.28571429,0.035714286,20.89285714,52.53571429,4.928571429,15.46428571,12.57142857,19.25,12,24.17857143,12.28571429,13.64285714,4.535714286,2.964285714,18.42857143,-7.178571429,0.321428571,0.678571429,28
Pittsburgh,2012,68.6969697,0,24.96969697,55.45454545,6.060606061,17.93939394,12.6969697,18.09090909,14.03030303,22.57575758,14.96969697,13.48484848,4.909090909,2.757575758,17.42424242,2.545454545,0.515151515,0.484848485,33
Portland,2012,64.73333333,0.033333333,23.16666667,54.33333333,5.166666667,16.2,13.23333333,18.5,10.53333333,22.6,11.76666667,15.7,4.7,2.833333333,20.83333333,-11.7,0.2,0.8,30
Portland St,2012,74.5,0.033333333,25.5,53.4,5.7,16.2,17.8,24.13333333,10.13333333,23.76666667,11.03333333,13.83333333,5.033333333,2.866666667,17.53333333,0.033333333,0.5,0.5,30
Prairie View,2012,61.10344828,0,22.55172414,58.89655172,5.206896552,16.65517241,10.79310345,19.89655172,13.79310345,24.10344828,10.17241379,16.27586207,7.482758621,3.068965517,19.82758621,-6.586206897,0.379310345,0.620689655,29
Presbyterian,2012,63.78571429,0.035714286,22.25,48.53571429,5.678571429,16.71428571,13.60714286,19.14285714,8.642857143,20.57142857,10.53571429,12.92857143,4.392857143,1.75,15.75,-2.107142857,0.464285714,0.535714286,28
Princeton,2012,65.71428571,0.142857143,23.75,51.89285714,7.071428571,18.89285714,11.14285714,16.32142857,7.964285714,24.35714286,14.07142857,12.5,6.285714286,3.964285714,16.78571429,4.25,0.607142857,0.392857143,28
Providence,2012,68.84375,0.03125,24.125,56.46875,4.9375,13.96875,15.65625,22.21875,12.8125,24.09375,13.59375,12.21875,5.3125,5.1875,16.9375,-0.40625,0.46875,0.53125,32
Purdue,2012,72.18181818,0,25.54545455,57.93939394,8.212121212,21.78787879,12.87878788,19.75757576,11.27272727,21.75757576,13.6969697,8.666666667,6.545454545,3.242424242,17.78787879,6.181818182,0.636363636,0.363636364,33
Quinnipiac,2012,71.22580645,0.064516129,25.87096774,60.80645161,4.387096774,13.09677419,15.09677419,23.64516129,16.90322581,26.5483871,12.51612903,12.67741935,5.451612903,3.290322581,20.74193548,4.258064516,0.580645161,0.419354839,31
Radford,2012,60.06666667,0,21.33333333,56.1,6.3,20.6,11.1,17.16666667,11.86666667,20.1,10.33333333,13.73333333,6.966666667,2.533333333,21.26666667,-9.8,0.133333333,0.866666667,30
Rhode Island,2012,68.58064516,0.193548387,24.41935484,60.90322581,5.322580645,19.12903226,14.41935484,20.90322581,15.70967742,22.67741935,11.22580645,14.5483871,6.451612903,3.903225806,18.03225806,-6.870967742,0.225806452,0.774193548,31
Rice,2012,67.34482759,0.034482759,23.75862069,54.37931034,5.551724138,16.13793103,14.27586207,21.44827586,9.275862069,25,14.27586207,13,7.068965517,4.379310345,17.5862069,0.206896552,0.482758621,0.517241379,29
Richmond,2012,68.96875,0.03125,22.625,52.9375,7.8125,21.84375,15.90625,20.84375,9.1875,21.09375,12.40625,11.46875,6.0625,5.03125,17.53125,1.8125,0.5,0.5,32
Rider,2012,71.59375,0.09375,24.09375,53.53125,7.6875,20.40625,15.71875,21.875,9.25,24.28125,13.84375,15.09375,5.96875,3.96875,17.4375,-3,0.40625,0.59375,32
Robert Morris,2012,68.67647059,0.029411765,22.76470588,54.58823529,6.382352941,18.29411765,16.76470588,23.67647059,14.23529412,21.38235294,13.05882353,13.82352941,8.470588235,2.529411765,21,4.852941176,0.705882353,0.294117647,34
Rutgers,2012,65.46875,0.09375,23.875,56.3125,5.28125,15.75,12.4375,17.84375,12.78125,21.6875,12.71875,14.84375,8.15625,3.8125,21.03125,-0.34375,0.4375,0.5625,32
S Carolina St,2012,64.20689655,0.068965517,23.13793103,59.06896552,4.586206897,16.27586207,13.34482759,20.55172414,14.20689655,23,10.55172414,15.68965517,5.75862069,4.172413793,18.4137931,-14.68965517,0.103448276,0.896551724,29
S Dakota St,2012,76.375,0.09375,25.96875,55.875,8.15625,20.75,16.28125,22.3125,10.15625,23.875,13.90625,10.40625,6.46875,1.84375,16.21875,9.75,0.78125,0.21875,32
S Illinois,2012,62.7,0.066666667,22.8,54.93333333,4.466666667,15.6,12.63333333,19.66666667,11.73333333,20.73333333,11.8,13.86666667,7.2,3.2,21.3,-6.633333333,0.266666667,0.733333333,30
SC Upstate,2012,70.6,0.033333333,25.7,58.8,6.166666667,17.73333333,13.03333333,20.53333333,14.46666667,21.6,12.83333333,14.83333333,7.8,4.3,19.6,1.333333333,0.6,0.4,30
SE Louisiana,2012,57.65384615,0.153846154,20.65384615,51.92307692,4.076923077,14.19230769,12.26923077,20.92307692,11.30769231,23.96153846,10.34615385,15.57692308,6.038461538,3.5,17.88461538,-5.5,0.346153846,0.653846154,26
SE Missouri St,2012,69.48275862,0.034482759,25.86206897,55.24137931,5.862068966,15.68965517,11.89655172,19,11.48275862,23.48275862,14.37931034,13.13793103,4.827586207,3.413793103,19.20689655,-0.793103448,0.448275862,0.551724138,29
SF Austin,2012,59.17857143,0.071428571,21.96428571,49.35714286,3.285714286,11.78571429,11.96428571,19.25,10.89285714,23.46428571,13.53571429,13.5,6.285714286,2.714285714,16.85714286,4.214285714,0.571428571,0.428571429,28
SMU,2012,58.46666667,0.133333333,19.7,47.5,7.566666667,22.43333333,11.5,17,7.5,20.13333333,11.6,12.7,6.766666667,2.266666667,17,-2.6,0.366666667,0.633333333,30
Sacred Heart,2012,71.15625,0.125,25.21875,54.875,6.46875,17.53125,14.25,19.125,10.03125,23.90625,13.9375,15.34375,6.59375,3.1875,18.375,-1.3125,0.4375,0.5625,32
Sam Houston St,2012,56,0.035714286,19.78571429,48.57142857,4.678571429,15.64285714,11.75,19.96428571,9.678571429,23.21428571,11.96428571,15.46428571,5.571428571,2.107142857,18.53571429,-5.892857143,0.321428571,0.678571429,28
Samford,2012,64.71428571,0.071428571,23.14285714,53.17857143,8.035714286,24.78571429,10.39285714,15.82142857,9.5,22.07142857,13.5,12.96428571,5.392857143,2.035714286,17.35714286,-5.714285714,0.321428571,0.678571429,28
