Team,Season,Score,Numot,Fgm,Fga,Fgm3,Fga3,Ftm,Fta,Or,Dr,Ast,To,Stl,Blk,Pf,Scorediff,Win,Loss,Count
Indiana St,2010,65.7,0.133333333,22.13333333,52.33333333,6.933333333,19.86666667,14.5,18.73333333,8.833333333,24.06666667,10.46666667,12.6,5.333333333,3.866666667,18.43333333,-1.033333333,0.533333333,0.466666667,30
Iona,2010,66.12903226,0.032258065,22.58064516,53.77419355,7.322580645,19.96774194,13.64516129,20.03225806,10.38709677,23.19354839,13.58064516,13.5483871,7.935483871,2.903225806,19.80645161,4.161290323,0.677419355,0.322580645,31
Iowa,2010,60.53125,0.03125,21.09375,50.90625,7.46875,23.53125,10.875,15.71875,9.90625,22.0625,12.3125,13.75,4.1875,2,15.84375,-5.46875,0.3125,0.6875,32
Iowa St,2010,72.59375,0.125,25.9375,58.53125,6.53125,17.53125,14.1875,21.59375,12.125,26.21875,14.25,13.84375,5.3125,4.875,15.75,2.15625,0.46875,0.53125,32
Jackson St,2010,62.43333333,0.066666667,20.83333333,53.63333333,5.166666667,16.53333333,15.6,24.36666667,13,25.2,11.06666667,14.4,5.8,3.7,20.76666667,-2.166666667,0.6,0.4,30
Jacksonville,2010,70.09677419,0,24.29032258,57.77419355,5.387096774,15.87096774,16.12903226,22.83870968,14.74193548,22.64516129,11.93548387,14.74193548,8.483870968,4.225806452,19.77419355,2.580645161,0.612903226,0.387096774,31
Jacksonville St,2010,68.42857143,0.035714286,23.67857143,55.07142857,5.857142857,16.28571429,15.21428571,20.96428571,10.82142857,22.78571429,14.71428571,13.78571429,6.392857143,4.571428571,18.78571429,-3.964285714,0.321428571,0.678571429,28
James Madison,2010,66.96969697,0,24.12121212,54.84848485,5.727272727,18.33333333,13,19.03030303,10.6969697,24.12121212,14,14.45454545,6.181818182,4.242424242,16.12121212,-2.939393939,0.393939394,0.606060606,33
Kansas,2010,81.76470588,0.058823529,28.55882353,58.47058824,7.264705882,17.76470588,17.38235294,24.79411765,12.94117647,27.58823529,17.14705882,12.97058824,8.411764706,6.411764706,18.26470588,17.97058824,0.941176471,0.058823529,34
Kansas St,2010,79.46875,0.0625,26.25,58.53125,6.71875,18.84375,20.25,30.46875,15.3125,23.9375,14.625,14.59375,7.46875,4.8125,22.46875,10.25,0.78125,0.21875,32
Kennesaw,2010,65,0.064516129,23.22580645,57.80645161,7.193548387,22,11.35483871,16.58064516,13.41935484,21.70967742,12.5483871,14.58064516,6.548387097,3.548387097,16.12903226,-5,0.35483871,0.64516129,31
Kent,2010,70.51612903,0.064516129,24.77419355,57.12903226,5.64516129,17.61290323,15.32258065,22.41935484,11.90322581,23.38709677,13.03225806,12.19354839,8.580645161,2.774193548,18.83870968,5.35483871,0.709677419,0.290322581,31
Kentucky,2010,79.23529412,0.088235294,28,58.47058824,5.970588235,17.5,17.26470588,25.44117647,14.29411765,27.05882353,14.70588235,14.5,7.264705882,7.235294118,16.23529412,13.97058824,0.941176471,0.058823529,34
LSU,2010,61.4516129,0.032258065,22.25806452,55.70967742,4.548387097,15.83870968,12.38709677,17.80645161,12.77419355,23.16129032,11.41935484,12.80645161,6.096774194,3.741935484,17.64516129,-4.967741935,0.35483871,0.64516129,31
La Salle,2010,70.36666667,0,25.2,57.26666667,5.466666667,16.23333333,14.5,21.73333333,14,24.9,13.83333333,15.7,6.233333333,4.666666667,17.23333333,-2.733333333,0.4,0.6,30
Lafayette,2010,72.5,0.03125,24.21875,53.4375,8.0625,21.59375,16,20.9375,8.5625,22.40625,15.0625,13.1875,7.34375,2.84375,17.25,1.03125,0.59375,0.40625,32
Lamar,2010,67.5,0.035714286,23.14285714,55.17857143,3.75,13.82142857,17.46428571,26.14285714,13.71428571,23.89285714,13.21428571,15.78571429,6.25,3.25,19.67857143,-6.357142857,0.357142857,0.642857143,28
Lehigh,2010,75.125,0.0625,25.53125,55.96875,6.65625,16.625,17.40625,24.3125,10.1875,26.3125,15.125,13,6.15625,2.53125,17.90625,5.09375,0.6875,0.3125,32
Liberty,2010,65.53571429,0,22.39285714,52.42857143,5.392857143,16.57142857,15.35714286,22.14285714,10.46428571,25.21428571,11.5,15.67857143,6.285714286,2.714285714,18.67857143,-5.071428571,0.428571429,0.571428571,28
Lipscomb,2010,78.20689655,0.068965517,27.20689655,59.06896552,8,22.24137931,15.79310345,22.48275862,12.62068966,23.93103448,17.06896552,14.68965517,6.655172414,2.448275862,17.31034483,2.793103448,0.551724138,0.448275862,29
Long Beach St,2010,69.74193548,0.096774194,24.61290323,57.67741935,5.806451613,18.25806452,14.70967742,22.19354839,11.70967742,23.77419355,12.80645161,14.29032258,7.483870968,2.741935484,17.96774194,-1.903225806,0.483870968,0.516129032,31
Long Island,2010,69.74193548,0.161290323,23.25806452,58.12903226,7.419354839,21.32258065,15.80645161,22.87096774,13.74193548,25.29032258,10.80645161,14.12903226,5.806451613,3.935483871,17.77419355,-2.032258065,0.451612903,0.548387097,31
Longwood,2010,70.40740741,0,26.07407407,61.03703704,6.851851852,19.85185185,11.40740741,17.44444444,11.33333333,21.81481481,15.40740741,15.59259259,6.703703704,1.962962963,21.44444444,-8.666666667,0.296296296,0.703703704,27
Louisiana Tech,2010,74.27272727,0.060606061,26.45454545,58.57575758,5.909090909,17.3030303,15.45454545,22.33333333,12.81818182,24.45454545,12.15151515,13.06060606,6.636363636,3.242424242,16.18181818,4.090909091,0.696969697,0.303030303,33
Louisville,2010,76.34375,0.09375,26.5625,59.375,8.03125,23.6875,15.1875,21.59375,14.46875,22.40625,15.5625,13.6875,7.78125,4.1875,20.125,6.75,0.625,0.375,32
Loy Marymount,2010,75.34375,0.0625,26.59375,58.5,5.875,15.46875,16.28125,23.40625,12.125,23.78125,13.78125,13.125,7.21875,4.1875,19.25,-0.375,0.53125,0.46875,32
Loyola MD,2010,64.96666667,0.033333333,22.43333333,53.36666667,5.466666667,15.3,14.63333333,20.93333333,11.76666667,23.33333333,11.43333333,15,6.433333333,4.4,20.2,-1.133333333,0.433333333,0.566666667,30
Loyola-Chicago,2010,64.32142857,0.035714286,22.28571429,53,6.607142857,17.78571429,13.14285714,19.32142857,11.75,23.03571429,13.10714286,14.03571429,5.142857143,3.178571429,17.64285714,-4.571428571,0.428571429,0.571428571,28
MD E Shore,2010,60.78125,0.03125,21.59375,53.8125,5.03125,16.5,12.5625,19.5,12.4375,23.78125,11.21875,15.15625,5.40625,2.0625,18.5,-8.46875,0.34375,0.65625,32
MS Valley St,2010,63.06451613,0.064516129,21.93548387,54.25806452,6.258064516,19.35483871,12.93548387,20.29032258,11.32258065,22.96774194,11.64516129,17.38709677,7.516129032,2.516129032,20.90322581,-9.806451613,0.258064516,0.741935484,31
MTSU,2010,67.43333333,0,23.43333333,53.46666667,5.666666667,15.63333333,14.9,20.33333333,10.13333333,23.4,10.6,13.4,6,2.466666667,21.26666667,3.4,0.566666667,0.433333333,30
Maine,2010,62,0.034482759,20.55172414,51.93103448,6.379310345,18.96551724,14.51724138,21.10344828,11,24.75862069,12.4137931,14.5862069,6.896551724,3.206896552,15.89655172,-0.275862069,0.620689655,0.379310345,29
Manhattan,2010,65.51612903,0.032258065,23.4516129,57.96774194,4.290322581,13.96774194,14.32258065,20.93548387,11.74193548,23.38709677,9.903225806,11.64516129,7.741935484,3.677419355,19.4516129,-1.709677419,0.35483871,0.64516129,31
Marist,2010,56.13333333,0.033333333,20,51.53333333,6.8,19.36666667,9.333333333,14.63333333,8.933333333,21.2,9.866666667,14.13333333,5.2,1.266666667,18.43333333,-14.36666667,0.033333333,0.966666667,30
Marquette,2010,72.93939394,0.121212121,25.27272727,55.72727273,7.939393939,19.54545455,14.45454545,19.54545455,10.24242424,21.54545455,15.15151515,10.3030303,7.909090909,2.151515152,17.06060606,8.757575758,0.666666667,0.333333333,33
Marshall,2010,76.4137931,0.103448276,26.37931034,57.37931034,6.103448276,16.96551724,17.55172414,25.65517241,12.34482759,26.27586207,15.06896552,13,5.793103448,7.586206897,18.93103448,6.862068966,0.689655172,0.310344828,29
Maryland,2010,79.26666667,0.1,29.13333333,61.73333333,5.866666667,15.13333333,15.13333333,20.93333333,12.56666667,25.76666667,16.33333333,11.86666667,8,4.633333333,16.83333333,11.23333333,0.733333333,0.266666667,30
Massachusetts,2010,69.93548387,0.064516129,24.48387097,61.61290323,7.064516129,23.51612903,13.90322581,20.77419355,14.64516129,25.51612903,11.48387097,13.96774194,5.580645161,3.903225806,20.51612903,-5.161290323,0.35483871,0.64516129,31
McNeese St,2010,65.96296296,0,24.44444444,57.51851852,5.925925926,17,11.14814815,17.40740741,13.25925926,21.07407407,11.48148148,14.37037037,6.666666667,3.518518519,20.74074074,-6.518518519,0.259259259,0.740740741,27
Memphis,2010,75.34375,0,25.03125,54.65625,8.21875,21.5,17.0625,24.5,10.65625,21.84375,13.84375,11.4375,8.34375,5.375,18.90625,10.59375,0.71875,0.28125,32
Mercer,2010,74.74193548,0.032258065,24.51612903,55.4516129,8.193548387,23.64516129,17.51612903,24.90322581,11.80645161,24.58064516,12.90322581,15.19354839,5.741935484,2.64516129,19.32258065,-1.741935484,0.451612903,0.548387097,31
Miami FL,2010,71.3125,0,25.25,54.8125,7.21875,20.09375,13.59375,20.28125,11.5,23.9375,13.59375,14,6.84375,4.5,17.5,6.375,0.59375,0.40625,32
Miami OH,2010,62.375,0.09375,21.3125,49,6.40625,18.4375,13.34375,18.34375,8.6875,23.09375,10.40625,12.84375,4.96875,3.75,18.1875,-0.875,0.4375,0.5625,32
Michigan,2010,63.29032258,0.064516129,22.48387097,54.74193548,7.032258065,23.70967742,11.29032258,15.70967742,9.935483871,20.4516129,13.93548387,10.16129032,7,2.096774194,14.70967742,1.35483871,0.451612903,0.548387097,31
Michigan St,2010,72.625,0.03125,26.90625,56.84375,4.78125,14.34375,14.03125,20.59375,13.53125,25.5,16.6875,14.03125,6.71875,3.09375,17.65625,8.9375,0.75,0.25,32
Minnesota,2010,72.91176471,0.088235294,26.26470588,55.5,7.029411765,17.38235294,13.35294118,19.02941176,10.79411765,24.38235294,16.73529412,12.73529412,7.970588235,5.529411765,16.5,8.882352941,0.617647059,0.382352941,34
Mississippi,2010,77.93548387,0.064516129,28.19354839,61.87096774,8.225806452,22.5483871,13.32258065,20.16129032,12.93548387,25.90322581,13.83870968,12.41935484,7.483870968,5.161290323,19.12903226,7.838709677,0.677419355,0.322580645,31
Mississippi St,2010,72.55882353,0.088235294,25.02941176,57.44117647,9.117647059,25.29411765,13.38235294,19.67647059,10.97058824,28.41176471,12.79411765,12.88235294,5.588235294,7.647058824,14.23529412,8.058823529,0.676470588,0.323529412,34
Missouri,2010,77.5625,0.0625,27.375,62.03125,7.6875,20.71875,15.125,20.78125,12.96875,22.40625,15.25,13,10.9375,4.65625,19.28125,11.75,0.6875,0.3125,32
Missouri KC,2010,65.85714286,0,22.42857143,53.92857143,5.821428571,17.03571429,15.17857143,21.5,10.10714286,20.57142857,11,12.92857143,5.535714286,1.714285714,21.14285714,-6.321428571,0.357142857,0.642857143,28
Missouri St,2010,70.96875,0.09375,24.78125,55.8125,6.9375,18.875,14.46875,20.0625,11.375,23.59375,13.78125,11.46875,5.65625,2.78125,18.90625,5.1875,0.625,0.375,32
Monmouth NJ,2010,63.74193548,0,22,54.48387097,6.322580645,20.32258065,13.41935484,19.58064516,11,22.48387097,13.06451613,14.41935484,7.290322581,2.225806452,18.22580645,-2.870967742,0.387096774,0.612903226,31
Montana,2010,69.44827586,0,24.5862069,51.10344828,6.517241379,16.37931034,13.75862069,19.06896552,8.75862069,23.62068966,11.89655172,12.13793103,6.379310345,3.24137931,18.27586207,7.275862069,0.689655172,0.310344828,29
Montana St,2010,67.44444444,0,23.22222222,52.74074074,7.259259259,19.92592593,13.74074074,20.07407407,9.074074074,22,12.25925926,11.62962963,5.888888889,2.814814815,17.85185185,-1.074074074,0.481481481,0.518518519,27
Morehead St,2010,70.16129032,0.032258065,24.5483871,55.5483871,7.096774194,18.96774194,13.96774194,20.41935484,13.90322581,22.96774194,13.74193548,14.80645161,8.612903226,3.322580645,19.77419355,6.903225806,0.677419355,0.322580645,31
Morgan St,2010,76.75,0.111111111,26.16666667,60.5,5.611111111,16.61111111,18.80555556,26.75,15.41666667,24.86111111,12.72222222,13.52777778,6.583333333,4.027777778,21.11111111,6.5,0.75,0.25,36
Mt St Mary's,2010,65.96774194,0.064516129,23.03225806,54.58064516,5.903225806,16.87096774,14,21.96774194,11,23.90322581,11.35483871,13.38709677,7.580645161,4.612903226,17.51612903,2.774193548,0.516129032,0.483870968,31
Murray St,2010,76.09375,0,26.78125,53.9375,6.28125,16.90625,16.25,23.125,12,24.25,15.1875,14.5,9.28125,5.40625,17.46875,15.0625,0.875,0.125,32
N Colorado,2010,73.26666667,0.033333333,23.4,52.6,7.8,20.03333333,18.66666667,24.93333333,9.7,22.8,11.43333333,12.9,7.3,2.1,20.06666667,6.633333333,0.766666667,0.233333333,30
N Dakota St,2010,68.40740741,0.185185185,24.55555556,58.55555556,4.851851852,14.85185185,14.44444444,19.81481481,10.81481481,25.59259259,13.7037037,12.92592593,5.148148148,3.111111111,19.14814815,-2.777777778,0.333333333,0.666666667,27
N Illinois,2010,67.23333333,0.033333333,23.26666667,57.96666667,5.866666667,19.56666667,14.83333333,22.96666667,14.16666667,24.16666667,13.3,15.3,6.6,3.5,21.66666667,-4.7,0.333333333,0.666666667,30
NC A&T,2010,66.7,0.033333333,23.06666667,57.86666667,7.866666667,26.1,12.7,20.13333333,11.73333333,24.33333333,12.3,15.2,6.566666667,4.6,17.46666667,-6.166666667,0.266666667,0.733333333,30
NC Central,2010,56.8,0.04,20.88,54.88,4.84,15.08,10.2,15.24,11.2,18.68,11.28,16.64,7.92,2.92,18.48,-15,0.12,0.88,25
NC State,2010,67.29411765,0.029411765,23.97058824,54.91176471,5.470588235,16.35294118,13.88235294,20.38235294,11.5,23.44117647,13.67647059,13.08823529,6.558823529,4.411764706,17.97058824,2.794117647,0.558823529,0.441176471,34
NJIT,2010,59.42857143,0,20.89285714,55.75,6.142857143,19.78571429,11.5,17.85714286,10.53571429,22.64285714,11.60714286,15.21428571,6.75,3.071428571,20.28571429,-10.03571429,0.25,0.75,28
Navy,2010,71.26666667,0.1,23.63333333,57.86666667,8.2,23.46666667,15.8,22.16666667,10.36666667,22.73333333,13.13333333,14.76666667,6.966666667,2.766666667,21.66666667,-4.1,0.433333333,0.566666667,30
Nebraska,2010,66.48484848,0.060606061,23.27272727,52.87878788,6.575757576,16.57575758,13.36363636,19.81818182,9.696969697,22.6969697,14.27272727,12.60606061,6.757575758,2.848484848,18.96969697,0.757575758,0.454545455,0.545454545,33
Nevada,2010,79.25806452,0.064516129,28.93548387,60.12903226,6.709677419,18.16129032,14.67741935,20.4516129,10.87096774,25.87096774,14.19354839,11.5483871,5.129032258,4.419354839,17.16129032,4.129032258,0.612903226,0.387096774,31
New Hampshire,2010,59.79310345,0.068965517,19.96551724,53.82758621,6,20.37931034,13.86206897,21.51724138,12.4137931,23.27586207,10,13.24137931,4.482758621,2.206896552,20.17241379,-3.24137931,0.413793103,0.586206897,29
New Mexico,2010,76.63636364,0.060606061,25.42424242,57.6969697,7.96969697,21.27272727,17.81818182,26.33333333,13.21212121,25.51515152,14.42424242,11.21212121,6.757575758,3.515151515,17.66666667,9.575757576,0.878787879,0.121212121,33
New Mexico St,2010,78.5,0,27.15625,58.8125,8.53125,22.78125,15.65625,22.34375,10.40625,25.03125,14.5,12.90625,6,3.28125,17.4375,0.5,0.65625,0.34375,32
New Orleans,2010,58.53571429,0.035714286,19.78571429,49.92857143,5.607142857,16.71428571,13.35714286,19.5,9.714285714,22.25,10.53571429,15.82142857,6.107142857,1.964285714,20.35714286,-8.25,0.214285714,0.785714286,28
Niagara,2010,72.18181818,0.121212121,24.60606061,60.3030303,7.696969697,23.96969697,15.27272727,22.51515152,13,24.15151515,13.33333333,12.3030303,8.181818182,4.484848485,18.78787879,2.818181818,0.545454545,0.454545455,33
Nicholls St,2010,63.53846154,0.115384615,21.19230769,50.11538462,6.653846154,20.46153846,14.5,20.57692308,8.730769231,18.34615385,12.65384615,13.73076923,8.269230769,0.961538462,21.53846154,-7.615384615,0.307692308,0.692307692,26
Norfolk St,2010,70.63333333,0.133333333,25.93333333,56.4,4.266666667,14.53333333,14.5,22.8,11.63333333,25.66666667,11.4,18.06666667,8.366666667,3.2,22.7,-4.7,0.366666667,0.633333333,30
North Carolina,2010,75.1875,0.03125,27.34375,61.6875,4.75,14.15625,15.75,23.96875,15.125,26.84375,15.625,15.40625,6.8125,5.8125,15.03125,2.875,0.5,0.5,32
North Dakota,2010,61.85714286,0.071428571,19.96428571,48.10714286,7.178571429,20.39285714,14.75,21.92857143,8.571428571,23.17857143,11.21428571,16.60714286,5.535714286,2.571428571,21.21428571,-10.96428571,0.214285714,0.785714286,28
North Florida,2010,58.8,0.033333333,20.43333333,49.3,5.733333333,16.7,12.2,19.3,9.666666667,21.43333333,11.86666667,15.5,6,3.1,20.2,-6.533333333,0.4,0.6,30
North Texas,2010,73.46666667,0.133333333,24.13333333,52.56666667,5.266666667,15.93333333,19.93333333,27.76666667,10.53333333,25.9,11.96666667,14.76666667,4.433333333,3,18.1,3.566666667,0.733333333,0.266666667,30
Northeastern,2010,64.59375,0.09375,23.125,51.34375,5.34375,15.46875,13,18.0625,9.46875,21.1875,11.96875,11.875,7.125,3.59375,15.625,4.46875,0.625,0.375,32
Northern Arizona,2010,66.88461538,0.192307692,23.76923077,51.76923077,5.538461538,15.76923077,13.80769231,20.46153846,8.5,23.92307692,14.88461538,15.38461538,6.269230769,3.307692308,19.69230769,-5.192307692,0.461538462,0.538461538,26
Northern Iowa,2010,63.3125,0,21.5,49.90625,6.59375,18.6875,13.71875,18.1875,9.53125,22.9375,10.65625,10.53125,5.5,2,15.96875,9.03125,0.875,0.125,32
Northwestern,2010,69.3030303,0.090909091,23.18181818,53.3030303,9.333333333,26,13.60606061,19.06060606,10.18181818,21.78787879,16.6969697,10.96969697,6.545454545,3.96969697,18.96969697,3.787878788,0.606060606,0.393939394,33
Northwestern LA,2010,74.4,0.08,25.2,58.96,6,17.6,18,29.2,13.08,24.16,11.96,16.4,7.48,4.72,24,-7.32,0.28,0.72,25
Notre Dame,2010,76.02941176,0.088235294,26.38235294,55.70588235,7.5,19.02941176,15.76470588,21.79411765,11.35294118,24.29411765,16.85294118,10.35294118,5.529411765,3,15.17647059,7.147058824,0.676470588,0.323529412,34
Oakland,2010,75.21875,0,26.15625,58.8125,5.8125,18.15625,17.09375,23.90625,13.59375,24.4375,12.875,13.71875,6.40625,4.9375,17.9375,3.5,0.75,0.25,32
Ohio,2010,73.44117647,0.176470588,24.5,57.52941176,7.235294118,20.23529412,17.20588235,23.47058824,11.38235294,25.35294118,14.08823529,12.70588235,7.529411765,2.617647059,18.85294118,4.882352941,0.588235294,0.411764706,34
Ohio St,2010,74.23529412,0.058823529,26.82352941,54.05882353,7.323529412,18.88235294,13.26470588,19.29411765,9.088235294,24.38235294,14.70588235,11.32352941,7.147058824,4.088235294,15.29411765,13.02941176,0.794117647,0.205882353,34
Oklahoma,2010,72.09677419,0.064516129,24.70967742,57.48387097,8.129032258,23.25806452,14.5483871,19.5483871,10.4516129,23.93548387,12.61290323,12.32258065,5.806451613,2.709677419,16.29032258,-1.548387097,0.419354839,0.580645161,31
Oklahoma St,2010,74.3125,0.03125,25.53125,56.78125,8.375,23.8125,14.875,20.8125,10.125,25.875,12.53125,12.71875,6.4375,2.59375,20.125,6.21875,0.6875,0.3125,32
Old Dominion,2010,67.52941176,0.029411765,25.85294118,57.64705882,4.617647059,14.61764706,11.20588235,17.38235294,15.20588235,23.97058824,15.5,12.79411765,7.823529412,2.941176471,15.67647059,10.38235294,0.764705882,0.235294118,34
Oral Roberts,2010,69.59375,0.09375,24.75,56.1875,4.53125,14.4375,15.5625,22.8125,12.15625,25.875,11.6875,13.4375,6.15625,4.53125,18.1875,2.96875,0.59375,0.40625,32
Oregon,2010,69.90625,0.125,25.09375,58.40625,5.78125,17.03125,13.9375,19.5,12.34375,21.84375,11.09375,12.75,6.875,2.9375,18.9375,-0.3125,0.5,0.5,32
Oregon St,2010,59.70967742,0,20.83870968,48.38709677,4.258064516,14.58064516,13.77419355,20.51612903,10,21.67741935,11.29032258,14.87096774,8.129032258,1.967741935,16.58064516,-1.35483871,0.451612903,0.548387097,31
Pacific,2010,65.12903226,0.064516129,23.32258065,53.16129032,6.483870968,18.93548387,12,18.22580645,10.87096774,23.48387097,12.87096774,11.16129032,5.548387097,2.516129032,17.06451613,5,0.64516129,0.35483871,31
Penn,2010,62.53571429,0.071428571,21.28571429,51.42857143,6.535714286,20.60714286,13.42857143,17.92857143,9.392857143,21.07142857,13.42857143,15,5.25,1.928571429,19.10714286,-10,0.214285714,0.785714286,28
Penn St,2010,64.93548387,0.032258065,22.93548387,52.64516129,6.709677419,19.58064516,12.35483871,17.48387097,9.677419355,24.35483871,13.22580645,11.61290323,4.612903226,1.741935484,16.22580645,0.258064516,0.35483871,0.64516129,31
Pepperdine,2010,65.75862069,0.103448276,22.24137931,57.17241379,6.310344828,18.65517241,14.96551724,21.24137931,12.75862069,23.31034483,10.93103448,13.5862069,4.965517241,2.413793103,19.44827586,-9.379310345,0.206896552,0.793103448,29
Pittsburgh,2010,68.09375,0.1875,23.5625,52.84375,5.3125,15.40625,15.65625,22.53125,12.3125,24.90625,15.8125,12.40625,5.09375,4.1875,17.1875,6.71875,0.75,0.25,32
Portland,2010,71.03448276,0.068965517,24.4137931,52.82758621,7.724137931,18.93103448,14.48275862,19.86206897,10.62068966,22.34482759,14.34482759,13.27586207,6.310344828,1.620689655,15.82758621,5.172413793,0.655172414,0.344827586,29
Portland St,2010,77.13333333,0.1,27.56666667,57.9,8.1,21.4,13.9,19.6,10.93333333,20.1,12.9,12.96666667,5.933333333,3.766666667,18.36666667,-2.666666667,0.366666667,0.633333333,30
Prairie View,2010,60.80769231,0.076923077,21.03846154,56.07692308,5.615384615,20.19230769,13.11538462,21.38461538,11.92307692,25.15384615,12.07692308,14.26923077,7.538461538,3.884615385,17.92307692,-2.961538462,0.461538462,0.538461538,26
Presbyterian,2010,60.16666667,0.166666667,22.23333333,52.63333333,5.7,17.16666667,10,14.33333333,7.666666667,21.9,11.16666667,15.36666667,5.466666667,2.133333333,16.23333333,-13.73333333,0.133333333,0.866666667,30
Princeton,2010,58.7037037,0,20.48148148,47.2962963,6.481481481,18.14814815,11.25925926,15.55555556,8.814814815,21.40740741,11.33333333,13.33333333,7.333333333,3.074074074,16.85185185,5.777777778,0.703703704,0.296296296,27
Providence,2010,82.38709677,0.032258065,29.4516129,67.87096774,8.032258065,24.32258065,15.4516129,23.03225806,17.25806452,23.16129032,14.29032258,12.70967742,8,4.387096774,19.83870968,0.225806452,0.387096774,0.612903226,31
Purdue,2010,71.09375,0,24.8125,55.65625,5.375,16.84375,16.09375,22.15625,10.40625,22.90625,14.03125,10.875,6.90625,4.46875,18.6875,10.1875,0.84375,0.15625,32
Quinnipiac,2010,73.5625,0,26.1875,58.21875,4.03125,11.78125,17.15625,23.8125,14.6875,26.03125,13.4375,13.8125,7.09375,2.09375,19.0625,7.53125,0.71875,0.28125,32
Radford,2010,69.79310345,0.103448276,25.79310345,58.96551724,4.344827586,14.48275862,13.86206897,23.72413793,13.79310345,28.93103448,15.93103448,15.13793103,5.689655172,3.655172414,16.10344828,1.172413793,0.586206897,0.413793103,29
Rhode Island,2010,75.9375,0.03125,27.8125,62,6.46875,19.4375,13.84375,19.8125,13.46875,21.4375,15.09375,11.09375,8.0625,4.96875,16.40625,5.90625,0.71875,0.28125,32
Rice,2010,63.66666667,0.033333333,22.7,56.2,5.2,16.96666667,13.06666667,20.03333333,12.33333333,23.03333333,11.8,14.3,7.466666667,2.633333333,19.96666667,-6.166666667,0.233333333,0.766666667,30
Richmond,2010,69.29411765,0.176470588,24.79411765,55.58823529,7.058823529,20.08823529,12.64705882,18.14705882,9,24,12.70588235,11.26470588,8.323529412,4.588235294,17.97058824,7.058823529,0.764705882,0.235294118,34
Rider,2010,69.54545455,0.090909091,24.57575758,58,6.606060606,19.57575758,13.78787879,20.03030303,10.45454545,24.39393939,12.45454545,12.87878788,6.818181818,3.060606061,17.63636364,-2.03030303,0.515151515,0.484848485,33
Robert Morris,2010,68.5,0,23.32352941,53.32352941,5.647058824,15.47058824,16.20588235,24.5,11.79411765,23.26470588,12.5,14.67647059,7.558823529,2.294117647,21.35294118,2.823529412,0.676470588,0.323529412,34
Rutgers,2010,67.41935484,0.032258065,24.03225806,56.70967742,6.451612903,19.58064516,12.90322581,19.48387097,12.06451613,23.70967742,13.58064516,14.51612903,5.677419355,7.096774194,16.35483871,-4.612903226,0.451612903,0.548387097,31
S Carolina St,2010,69.13793103,0.068965517,24.48275862,55.06896552,4.827586207,16.20689655,15.34482759,20.72413793,11.31034483,23,12.72413793,15.34482759,6.75862069,2.551724138,19.03448276,-0.586206897,0.517241379,0.482758621,29
S Dakota St,2010,72.96428571,0.071428571,23.78571429,56.85714286,6.928571429,19.10714286,18.46428571,24.89285714,11.92857143,23.14285714,11.46428571,12.10714286,5.5,2.321428571,18.67857143,-1,0.428571429,0.571428571,28
S Illinois,2010,69.65517241,0.068965517,24.55172414,53.89655172,6.655172414,18.75862069,13.89655172,20.13793103,9.965517241,22.68965517,13.48275862,13.37931034,6.344827586,2.724137931,20.89655172,2.172413793,0.482758621,0.517241379,29
SC Upstate,2010,60.03448276,0.034482759,21.24137931,52.37931034,5.448275862,16.27586207,12.10344828,18.5862069,11.37931034,23.48275862,12.5862069,16.5862069,6.965517241,4.862068966,18.20689655,-7.75862069,0.206896552,0.793103448,29
SE Louisiana,2010,71.03703704,0.074074074,24.85185185,52.51851852,6.518518519,16.74074074,14.81481481,21.2962963,8.925925926,23.92592593,13.2962963,14.81481481,6.740740741,5.666666667,20.7037037,2.518518519,0.555555556,0.444444444,27
SE Missouri St,2010,62.44827586,0.103448276,21.31034483,53.17241379,5.482758621,16.17241379,14.34482759,22,10.86206897,22.79310345,10.55172414,15.5862069,5.655172414,2.448275862,21.93103448,-10.37931034,0.206896552,0.793103448,29
SF Austin,2010,64.44827586,0.034482759,23.55172414,52.51724138,4.310344828,12.03448276,13.03448276,18.48275862,11.65517241,21,13.10344828,12.27586207,6.517241379,1.827586207,18.03448276,4.862068966,0.689655172,0.310344828,29
SMU,2010,65.75862069,0,22.5862069,49.51724138,5.896551724,16.65517241,14.68965517,20.79310345,9.931034483,22.79310345,10.48275862,13.65517241,5.551724138,2.379310345,17.10344828,0.793103448,0.413793103,0.586206897,29
Sacred Heart,2010,71.96551724,0.034482759,26.55172414,60.10344828,8.689655172,21.89655172,10.17241379,16.44827586,13.4137931,23.72413793,14.68965517,15.93103448,6.931034483,3.482758621,18.96551724,-1.24137931,0.482758621,0.517241379,29
Sam Houston St,2010,79.89285714,0.071428571,27.28571429,58.46428571,8.964285714,23.28571429,16.35714286,23.07142857,12.03571429,24.39285714,19.64285714,13.42857143,7.535714286,2.25,20.57142857,7.571428571,0.75,0.25,28
Samford,2010,57.42857143,0,19.75,43.78571429,8.321428571,22.39285714,9.607142857,14.53571429,5.928571429,21.14285714,12.78571429,12.53571429,4.964285714,1.678571429,14.39285714,-4.785714286,0.285714286,0.714285714,28
San Diego,2010,61.67741935,0.064516129,20.93548387,51.35483871,6.677419355,19.06451613,13.12903226,18.51612903,9.387096774,21.12903226,11.19354839,13.38709677,6.451612903,2.774193548,18.19354839,-4.580645161,0.322580645,0.677419355,31
